vehicle,actual,predicted,low,high,in_range,grade,years,success,price_group,year_group
大众 朗逸三厢 2017款 1.6 自动 风尚版,2.98,3.04,2.74,3.32,True,中,7.5,True,1-3万,5-8年
大众 桑塔纳 2013款 1.6 手动 风尚版,1.0,1.14,0.99,1.29,True,中,10.67,True,<1万,>10年
大众 帕萨特 2011款 1.8TSI 双离合 至尊版,1.05,1.75,1.54,1.96,False,中,13.75,True,1-3万,>10年
奥迪 A6L 2014款 2.5FSI 无级 30FSI 技术型,5.5,6.36,5.08,6.02,True,差,10.58,True,5-10万,>10年
起亚 K2三厢 2017款 1.4 手动 GLS,1.8,1.62,1.22,1.6,False,差,8.08,True,1-3万,8-10年
五菱汽车 宏光 2019款 1.5 手动 S基本型LAR 国VI,1.99,2.18,2.21,2.55,False,优,4.92,True,1-3万,3-5年
丰田 凯美瑞 2010款 2.0 自动 200G经典型,1.7,1.68,1.48,1.88,True,中,15.25,True,1-3万,>10年
奔腾 X80 2013款 2.0 手自一体 舒适型,0.35,0.83,0.63,1.03,False,中,11.25,True,<1万,>10年
大众 迈腾 2020款 2.0TSI 双离合 330TSI 领先型,9.9,9.05,8.32,9.76,False,中,5.0,True,5-10万,3-5年
五菱汽车 宏光 2019款 1.5 手动 S舒适型LAR 国VI,2.12,2.4,2.16,2.63,False,中,4.0,True,1-3万,3-5年
大众 CC 2013款 2.0T 自动 豪华型,1.78,3.16,2.47,2.98,False,差,11.5,True,1-3万,>10年
丰田 锐志 2007款 2.5S 手自一体 真皮天窗版,0.98,1.15,0.85,1.15,True,差,18.17,True,<1万,>10年
哈弗 哈弗H6 2021款 1.5T 自动 第三代两驱Max,5.62,4.97,5.21,5.68,True,优,2.75,True,5-10万,0-3年
日产 逍客 2008款 1.6 手动 16G风前驱,0.37,0.72,0.58,0.98,False,优,16.42,True,<1万,>10年
菲亚特 菲翔 2012款 1.4T 双离合 尊享版,0.4,0.57,0.3,0.7,True,差,12.17,True,<1万,>10年
本田 雅阁 2008款 2.0 自动 EX,1.5,1.25,1.1,1.4,False,中,16.33,True,1-3万,>10年
本田 雅阁 2018款 2.0 自动 锐领版 混动 国VI,8.0,8.5,7.8,9.17,True,中,5.08,True,5-10万,5-8年
比亚迪 宋 2016款 1.5T 自动 盖世版精英型前驱,1.07,1.04,0.99,1.29,True,优,8.25,True,1-3万,8-10年
大众 宝来三厢 2020款 1.5 自动 舒适型,4.5,4.26,3.86,4.64,True,中,4.58,True,3-5万,3-5年
大众 速腾 2012款 1.4T 自动 豪华型,1.26,1.76,1.33,1.75,False,差,11.92,True,1-3万,>10年
大众 速腾 2012款 1.6 自动 舒适型,1.6,1.61,1.22,1.6,True,差,12.58,True,1-3万,>10年
丰田 RAV4荣放 2013款 特享版 2.0L 自动 经典,2.74,3.39,3.06,3.7,False,中,12.17,True,1-3万,>10年
Jeep 自由光 2017款 2.0 自动 优越版前驱,2.8,3.22,3.38,3.7,False,优,7.75,True,1-3万,5-8年
别克 GL8 2020款 2.0T 自动 陆上公务舱 652T尊贵型,9.37,11.74,12.26,13.19,False,优,4.92,True,5-10万,3-5年
腾势 腾势D9 2024款 1.5T 自动 DM-i 980 四驱尊荣型,23.98,24.13,25.2,27.01,False,优,1.08,True,>20万,0-3年
大众 宝来三厢 2013款 1.6 手动 时尚型,0.95,1.28,0.96,1.26,False,差,11.83,True,<1万,>10年
宝马 535Li 2015款 3.0T 手自一体 领先型,7.2,8.02,7.35,8.66,False,中,9.58,True,5-10万,8-10年
大众 速腾 2012款 1.6 自动 舒适型,1.89,1.69,1.49,1.89,True,中,12.08,True,1-3万,>10年
日产 轩逸 2009款 1.6 自动 XE 舒适版,1.35,1.08,0.93,1.23,False,中,14.33,True,1-3万,>10年
奔腾 X80 2013款 2.0 自动 豪华型,0.51,0.75,0.45,0.85,True,差,11.17,True,<1万,>10年
日产 阳光 2011款 1.5 无级 XL 豪华版,0.5,0.58,0.3,0.7,True,差,13.83,True,<1万,>10年
宝骏 310 2016款 1.2 手动 豪华型,0.59,0.72,0.59,0.99,True,优,8.83,True,<1万,8-10年
雪佛兰 科鲁兹三厢 2013款 1.8 自动 SE,0.47,0.61,0.33,0.73,True,差,11.5,True,<1万,>10年
路虎 揽胜极光 2015款 2.0T 自动 五门风尚版,4.92,5.08,4.02,4.8,False,差,9.25,True,3-5万,8-10年
马自达 马自达6 2008款 2.0 手自一体 时尚版,0.7,0.6,0.4,0.8,True,中,15.58,True,<1万,>10年
日产 轩逸 2012款 1.6 手动 XE舒适版经典款,0.78,1.14,0.84,1.14,False,差,11.08,True,<1万,>10年
别克 英朗三厢 2017款 1.5 自动 15N豪华型,2.38,1.88,1.83,2.29,False,优,8.5,True,1-3万,8-10年
雪铁龙 C5 2013款 2.0 自动 尊享型,1.63,1.11,0.96,1.26,False,中,11.33,True,1-3万,>10年
本田 凌派 2013款 1.8 自动 豪华版,2.46,2.11,1.9,2.31,False,中,11.25,True,1-3万,>10年
丰田 汉兰达 2012款 2.7 自动 运动版5座前驱,3.6,4.58,4.15,4.99,False,中,11.83,True,3-5万,>10年
特斯拉 MODEL 3 2021款 标准续航后驱升级版,11.72,10.36,10.83,11.67,False,优,4.17,True,10-20万,3-5年
铃木 雨燕 2016款 1.5 自动 时尚型酷玩版,2.07,1.93,1.7,2.16,True,中,8.58,True,1-3万,8-10年
大众 朗逸三厢 2013款 1.6 自动 经典风尚版 改款,1.8,1.77,1.56,1.98,True,中,10.58,True,1-3万,>10年
标致 4008 2017款 1.6T 自动 350THP精英版,3.29,3.55,3.21,3.88,True,中,7.5,True,3-5万,5-8年
日产 奇骏 2017款 2.0 无级 XL 两驱舒适版,5.67,5.83,5.31,6.33,True,中,7.5,True,5-10万,5-8年
比亚迪 唐新能源 2023款 1.5T 自动 DM-i 冠军版 112KM 尊荣,8.2,9.15,8.41,9.86,False,中,2.33,True,5-10万,0-3年
五菱汽车 宏光 2010款 1.4 手动 6430M舒适型7座,0.41,0.39,0.23,0.63,True,优,12.42,True,<1万,>10年
福特 福克斯三厢 2013款 1.8 自动 经典基本型,0.47,0.68,0.55,0.95,False,优,12.17,True,<1万,>10年
福特 翼虎 2015款 2.0T 自动 GTDi运动型四驱,2.52,2.47,2.5,2.9,True,优,10.17,True,1-3万,>10年
福特 蒙迪欧 2013款 2.0T 自动 GTDi240豪华运动型,3.18,2.33,2.1,2.55,False,中,10.83,True,3-5万,>10年
英菲尼迪 Q50L 2016款 2.0T 自动 悦享版,6.1,5.33,4.84,5.79,False,中,8.25,True,5-10万,8-10年
大众 朗行 2013款 1.4T 自动 舒适版,1.82,1.77,1.56,1.98,True,中,11.17,True,1-3万,>10年
大众 宝来三厢 2013款 1.6 自动 舒适型,1.55,1.19,0.89,1.19,False,差,12.42,True,1-3万,>10年
本田 凌派 2013款 1.8 自动 豪华版,2.16,2.11,1.63,2.02,False,差,10.92,True,1-3万,>10年
别克 凯越 2013款 1.5 自动 经典型,0.51,0.79,0.59,0.99,False,中,11.0,True,<1万,>10年
奥迪 A4L 2013款 2.0T 自动 35TFSI标准型,3.32,3.96,3.11,3.73,True,差,11.08,True,3-5万,>10年
奥迪 A6L 2012款 2.0T 自动 TFSI舒适型,4.38,5.03,3.98,4.75,True,差,12.42,True,3-5万,>10年
大众 高尔夫 2016款 1.4T 自动 R-Line,4.5,3.61,3.79,4.14,False,优,9.17,True,3-5万,8-10年
大众 朗逸三厢 2017款 1.6 自动 风尚版,3.7,3.41,3.08,3.73,True,中,6.08,True,3-5万,5-8年
雪铁龙 C4L 2014款 1.8 手自一体 车载互联劲智型,1.03,1.09,0.94,1.24,True,中,10.33,True,1-3万,>10年
日产 天籁 2011款 2.0 自动 XL舒适版,1.77,1.57,1.38,1.76,False,中,13.92,True,1-3万,>10年
大众 朗行 2013款 1.6 手动 舒适版,1.4,1.54,1.36,1.72,True,中,12.08,True,1-3万,>10年
斯柯达 昕锐 2015款 1.6 自动 优选版,1.64,1.25,1.1,1.4,False,中,11.08,True,1-3万,>10年
丰田 RAV4荣放 2011款 2.0L 自动 四驱版,2.87,2.67,2.41,2.93,True,中,13.17,True,1-3万,>10年
东风风行 景逸X5 2017款 1.6 自动 豪华型,1.71,1.24,1.21,1.51,False,优,7.92,True,1-3万,5-8年
本田 缤智 2018款 1.5 自动 科技精英版前驱,4.05,4.22,3.82,4.6,True,中,7.33,True,3-5万,5-8年
雪佛兰 科帕奇 2017款 2.4 手自一体 两驱豪华版7座,2.2,2.23,2.0,2.44,True,中,7.83,True,1-3万,5-8年
大众 捷达 2012款 1.6 手动 典藏版,0.35,0.67,0.38,0.78,False,差,12.42,True,<1万,>10年
丰田 卡罗拉 2016款 1.6 无级 GL-i 炫酷版,2.77,3.15,2.84,3.44,False,中,9.58,True,1-3万,8-10年
马自达 马自达6 2011款 2.0 手自一体 豪华版,0.65,0.93,0.61,1.01,True,差,13.25,True,<1万,>10年
别克 英朗三厢 2015款 1.5 自动 15N精英型,0.93,1.12,0.82,1.12,True,差,10.5,True,<1万,>10年
本田 享域 2019款 1.0T 无级 180TURBO 乐享版,3.68,3.6,3.26,3.93,True,中,4.08,True,3-5万,3-5年
大众 桑塔纳 2016款 1.4 手动 风尚版,2.16,1.89,1.84,2.3,True,优,7.67,True,1-3万,5-8年
哈弗 哈弗H7 2018款 2.0T 自动 蓝标悦享型,2.18,2.85,2.88,3.34,False,优,6.83,True,1-3万,5-8年
大众 桑塔纳 2021款 1.5 手动 风尚版,2.19,3.22,3.38,3.7,False,优,3.5,True,1-3万,3-5年
MINI MINI 2021款 1.5T 自动 COOPER 艺术家 五门版 (,12.2,9.99,10.44,11.26,False,优,4.92,True,10-20万,3-5年
起亚 K3 2019款 1.5 无级 智享互联版,4.35,3.84,3.48,4.19,False,中,4.92,True,3-5万,3-5年
奔驰 E级 2019款 2.0T 自动 E300L运动时尚型,16.57,18.54,17.26,19.79,False,中,6.67,True,10-20万,5-8年
比亚迪 宋新能源 2017款 1.5T 自动 DM尊荣型四驱 混动,1.01,2.3,2.33,2.69,False,优,7.83,True,1-3万,5-8年
大众 T-ROC探歌 2020款 1.4T 自动 230TSI进取型前驱,4.94,5.75,5.23,6.24,False,中,5.42,True,3-5万,5-8年
大众 朗逸三厢 2015款 1.6 自动 舒适版,3.0,2.52,2.27,2.76,False,中,9.25,True,1-3万,8-10年
起亚 K2三厢 2012款 1.4 手动 GL纪念版,0.69,0.62,0.42,0.82,True,中,12.75,True,<1万,>10年
本田 凌派 2019款 1.0T 自动 180Turbo舒适版 国VI,4.24,3.56,3.22,3.89,False,中,4.17,True,3-5万,3-5年
广汽传祺 传祺M8 2020款 2.0T 自动 390T领航款尊享版,7.37,8.78,8.06,9.47,False,中,5.33,True,5-10万,5-8年
奔驰 GLC级 2016款 2.0T 自动 GLC300动感型,11.23,10.15,10.6,11.43,True,优,9.0,True,10-20万,8-10年
吉利汽车 远景 2018款 1.5 自动 幸福版,1.54,1.37,1.04,1.36,False,差,6.08,True,1-3万,5-8年
吉利汽车 缤瑞 2018款 1.4T 自动 缤致版,1.97,2.07,1.6,1.99,True,差,6.25,True,1-3万,5-8年
奔腾 X40 2017款 1.6 手动 尊享型,1.7,1.44,1.27,1.61,False,中,7.25,True,1-3万,5-8年
比亚迪 海豚 2023款 420km 时尚版,5.08,5.1,4.64,5.55,True,中,2.42,True,5-10万,0-3年
福特 锐界 2018款 2.0T 自动 245豪锐型7座四驱,7.38,6.24,5.69,6.77,False,中,7.83,True,5-10万,5-8年
铃木 雨燕 2011款 1.5 自动 时尚版,2.2,1.79,1.57,2.01,False,中,9.92,True,1-3万,8-10年
大众 朗逸三厢 2013款 1.6 自动 舒适版,1.0,1.51,1.33,1.69,False,中,12.25,True,<1万,>10年
大众 POLO两厢 2014款 1.4 自动 舒适版,1.25,1.83,1.61,2.05,False,中,10.75,True,1-3万,>10年
长安 悦翔V3 2015款 1.4 手动 温馨型 国V,0.2,0.4,0.2,0.6,True,中,9.75,True,<1万,8-10年
本田 雅阁 2010款 2.4 自动 百万纪念版,1.77,1.7,1.5,1.9,True,中,15.17,True,1-3万,>10年
日产 骐达 2011款 1.6 自动 舒适型,2.16,2.04,1.84,2.24,True,中,10.83,True,1-3万,>10年
长安 CS75 2014款 2.0 手动 领先型,0.95,1.02,0.87,1.17,True,中,10.58,True,<1万,>10年
本田 CR-V 2007款 2.4L 自动 四驱豪华版,1.15,1.12,0.97,1.27,True,中,17.5,True,1-3万,>10年
大众 速腾 2014款 1.6 自动 舒适型,2.05,2.11,1.9,2.32,True,中,11.58,True,1-3万,>10年
丰田 卡罗拉 2021款 1.8 自动 精英版 双擎,5.14,4.97,4.51,5.41,True,中,4.08,True,5-10万,3-5年
丰田 卡罗拉 2019款 1.2T 自动 S-CVT GL-i精英版,4.92,4.62,4.19,5.03,True,中,5.33,True,3-5万,5-8年
大众 迈腾 2018款 1.8T 自动 330TSI豪华型 改款,8.01,6.9,6.3,7.47,False,中,6.67,True,5-10万,5-8年
丰田 卡罗拉 2012款 1.6 手动 GL炫装版,1.19,1.78,1.57,1.99,False,中,12.58,True,1-3万,>10年
大众 凌渡 2019款 1.4T 自动 280TSI舒适版 国V,6.0,5.66,5.16,6.15,True,中,5.75,True,5-10万,5-8年
福特 翼虎 2015款 2.0T 自动 GTDi尊贵型四驱,2.84,2.58,2.32,2.82,False,中,9.75,True,1-3万,8-10年
现代 索纳塔 2013款 2.4 自动 GLX豪华版 国V,1.66,1.47,1.1,1.46,False,差,11.58,True,1-3万,>10年
奥迪 A6L 2018款 2.0TFSI 双离合 30周年年型 35TFSI 运,12.92,12.68,11.74,13.59,True,中,7.08,True,10-20万,5-8年
丰田 卡罗拉双擎 2021款 1.8 无级 先锋版,5.35,5.21,4.73,5.66,True,中,3.92,True,5-10万,3-5年
比亚迪 海鸥 2023款 自由版,5.31,4.39,4.61,5.03,False,优,1.17,True,5-10万,0-3年
别克 英朗三厢 2017款 1.5 自动 15N精英型,1.49,1.97,1.49,1.97,True,差,7.58,True,1-3万,5-8年
吉利汽车 缤瑞 2021款 1.4T 自动 CVT亚运版,3.31,3.41,3.08,3.72,True,中,3.75,True,3-5万,3-5年
别克 英朗 2017款 1.5 手自一体 15N 精英型,1.95,2.19,1.97,2.4,False,中,7.67,True,1-3万,5-8年
本田 凌派 2013款 1.8 自动 豪华版,2.34,1.96,1.73,2.19,False,中,11.92,True,1-3万,>10年
日产 轩逸·纯电 2018款 舒适版,3.3,3.02,3.17,3.47,True,优,6.42,True,3-5万,5-8年
WEY 坦克300 2021款 2.0T 手自一体 越野版 征服者,11.5,12.21,11.29,13.1,True,中,4.25,True,10-20万,3-5年
大众 速腾 2015款 1.6 自动 舒适型,2.32,2.59,2.33,2.84,False,中,10.08,True,1-3万,>10年
大众 凌渡 2018款 1.4T 自动 280TSI舒适版,4.47,4.25,3.85,4.63,True,中,7.17,True,3-5万,5-8年
丰田 雷凌双擎 2021款 1.8H 无级 豪华版,5.75,5.33,5.59,6.08,True,优,4.75,True,5-10万,3-5年
大众 宝来三厢 2014款 1.6 自动 舒适型,1.41,1.61,1.42,1.8,False,中,10.83,True,1-3万,>10年
沃尔沃 XC60 2015款 2.5T 自动 T6智越版四驱,4.64,4.93,4.48,5.36,True,中,9.75,True,3-5万,8-10年
比亚迪 宋L DM-i 2024款 1.5L 自动 112km 超越型,10.0,7.91,8.28,8.96,False,优,0.67,True,5-10万,0-3年
丰田 卡罗拉 2011款 1.8 手动 GL-i 纪念版,0.81,1.7,1.5,1.9,False,中,13.75,True,<1万,>10年
长安 逸动XT 2013款 1.6 手动 俊酷型 国IV,0.35,0.48,0.28,0.68,True,中,10.92,True,<1万,>10年
启辰 D50 2013款 1.6 自动 时尚版,0.76,0.63,0.49,0.89,True,优,11.92,True,<1万,>10年
斯柯达 晶锐 2009款 1.4 手自一体 晶致版,0.3,0.61,0.41,0.81,False,中,15.58,True,<1万,>10年
丰田 卡罗拉 2014款 1.6 自动 GL,3.0,3.05,2.75,3.33,True,中,10.17,True,1-3万,>10年
宝马 3系 2014款 2.0T 自动 320Li时尚型,4.24,4.11,3.72,4.48,True,中,11.92,True,3-5万,>10年
别克 君威 2012款 2.0 自动 豪华型,0.92,0.94,0.74,1.14,True,中,12.25,True,<1万,>10年
雪佛兰 迈锐宝 2018款 1.5T 手自一体 530T LT 豪华版,3.15,2.9,2.61,3.17,True,中,7.33,True,3-5万,5-8年
福特 福睿斯 2017款 1.5 自动 舒适型,1.9,1.88,1.65,2.11,True,中,8.08,True,1-3万,8-10年
丰田 RAV4荣放 2012款 炫装版 2.4L 自动 四驱豪华,2.4,2.89,2.25,2.77,True,差,11.92,True,1-3万,>10年
大众 速腾 2019款 1.2T 自动 200TSI舒适型 国VI,5.1,4.88,4.43,5.31,True,中,6.17,True,5-10万,5-8年
比亚迪 F0 2015款 1.0 序列变速 铉酷型,0.89,0.59,0.39,0.79,False,中,8.83,True,<1万,8-10年
奇瑞 瑞虎8 2019款 1.6T 自动 GDI精英型,5.14,3.97,3.59,4.33,False,中,5.0,True,5-10万,3-5年
福特 蒙迪欧 2013款 2.0T 手自一体 GTDi240 豪华运动型,1.9,2.59,2.01,2.48,False,差,11.0,True,1-3万,>10年
别克 GL8 2018款 2.0T 自动 ES 28T舒适型 国VI,11.97,7.88,8.25,8.93,False,优,6.0,True,10-20万,5-8年
长安 逸动 2020款 1.6 手动 PLUS豪华型,2.2,2.86,2.58,3.13,False,中,4.67,True,1-3万,3-5年
日产 LANNIA 蓝鸟 2016款 1.6 自动 智酷版,2.69,2.64,2.05,2.53,False,差,8.25,True,1-3万,8-10年
本田 CR-V 2012款 2.0 自动 Lxi都市型前驱,3.3,3.57,2.8,3.36,True,差,10.83,True,3-5万,>10年
奔驰 C级 2011款 1.8T 自动 C200优雅型CGI,1.88,2.66,2.4,2.91,False,中,13.0,True,1-3万,>10年
别克 英朗三厢 2015款 1.5 手动 15N精英型,0.75,1.14,0.99,1.29,False,中,10.17,True,<1万,>10年
雪铁龙 世嘉三厢 2013款 1.6 自动 品尚型,0.82,0.64,0.44,0.84,True,中,11.58,True,<1万,>10年
别克 君威 2015款 1.6T 自动 精英技术型,1.88,2.18,1.96,2.39,False,中,9.25,True,1-3万,8-10年
雪佛兰 科沃兹 2018款 1.5 自动 320欣悦版,1.28,1.62,1.22,1.6,True,差,7.58,True,1-3万,5-8年
起亚 K5凯酷 2011款 2.0 自动 DLX,1.29,1.25,1.1,1.4,True,中,13.67,True,1-3万,>10年
本田 思域 2009款 1.8 自动 LXi 经典版,1.02,1.34,1.18,1.5,False,中,13.67,True,1-3万,>10年
现代 瑞纳-三厢 2010款 1.4 手动 GLS 豪华型,1.04,0.95,0.75,1.15,True,中,10.0,True,1-3万,8-10年
福特 福克斯两厢 2012款 1.6 手动 舒适型,1.33,0.96,0.85,1.25,False,优,10.42,True,1-3万,>10年
奥迪 Q5L 2018款 2.0T 自动 40TFSI荣享时尚型 国V,13.67,12.22,12.76,13.72,True,优,7.08,True,10-20万,5-8年
雪铁龙 C5 2013款 2.3 自动 尊贵型,0.72,0.97,0.65,1.05,True,差,12.67,True,<1万,>10年
雪铁龙 全新爱丽舍 2014款 1.6 手动 时尚型,0.5,0.47,0.2,0.6,True,差,11.33,True,<1万,>10年
东风风光 风光580 2016款 1.5T 手动 豪华型,0.81,0.92,0.72,1.12,True,中,9.0,True,<1万,8-10年
标致 3008 2015款 1.6T 自动 至尚版,1.01,1.42,1.25,1.59,False,中,9.83,True,1-3万,8-10年
广汽传祺 传祺GS4 2017款 1.5T 自动 235T精英版前驱,2.53,2.72,2.45,2.97,True,中,7.33,True,1-3万,5-8年
大众 迈腾 2012款 1.8T 自动 豪华型,1.54,2.09,1.62,2.0,False,差,12.67,True,1-3万,>10年
起亚 K3 2015款 1.6 手自一体 GL,1.33,1.62,1.23,1.61,True,差,10.25,True,1-3万,>10年
大众 朗逸三厢 2011款 1.6 自动 品悠版,1.89,1.04,0.89,1.19,False,中,11.75,True,1-3万,>10年
哈弗 哈弗H2 2016款 1.5T 手动 豪华型前驱,0.75,1.08,0.93,1.23,False,中,9.08,True,<1万,8-10年
大众 朗逸三厢 2013款 1.6 自动 舒适版,1.58,1.56,1.37,1.75,True,中,12.17,True,1-3万,>10年
别克 威朗 2017款 1.5 手自一体 15S 进取型,1.2,2.01,1.55,1.92,False,差,8.67,True,1-3万,8-10年
荣威 RX5 2016款 1.5TGI 双离合 20T 两驱互联网智享版,2.0,1.78,1.57,1.99,False,中,7.92,True,1-3万,5-8年
五菱汽车 宏光 2014款 1.5 手动 S豪华型,0.8,0.55,0.35,0.75,False,中,11.08,True,<1万,>10年
雪佛兰 科沃兹 2016款 1.5 自动 欣尚版,1.6,1.62,1.43,1.81,True,中,8.33,True,1-3万,8-10年
丰田 卡罗拉 2017款 1.2T 自动 GL-i,2.34,3.26,2.55,3.07,False,差,8.33,True,1-3万,8-10年
比亚迪 海鸥 2024款 荣耀版 405KM 飞翔版,5.05,4.08,4.28,4.68,False,优,0.75,True,5-10万,0-3年
东风风行 景逸X3 2016款 1.5 手动 舒适型5座,0.68,0.58,0.38,0.78,True,中,8.75,True,<1万,8-10年
丰田 卡罗拉 2008款 1.8 自动 GL-i 天窗特别版,0.86,1.14,0.99,1.29,False,中,15.83,True,<1万,>10年
大众 宝来三厢 2013款 1.6 手动 舒适型,0.51,1.12,0.83,1.13,False,差,11.92,True,<1万,>10年
哈弗 哈弗H6 2014款 1.5T 手动 运动版精英型前驱,0.53,0.94,0.62,1.02,False,差,10.58,True,<1万,>10年
比亚迪 秦PLUS 2023款 冠军版 1.5 自动 DM-i 55KM领先型,4.52,5.28,5.54,6.03,False,优,1.92,True,3-5万,0-3年
日产 轩逸 2018款 1.6 自动 XV尊享版,3.38,2.65,2.06,2.54,False,差,6.5,True,3-5万,5-8年
丰田 凯美瑞 2016款 2.0G 手自一体 十周年纪念领先版,6.23,5.83,5.31,6.33,True,中,7.92,True,5-10万,5-8年
奇瑞新能源 小蚂蚁 2018款 4座智炫版,0.79,0.87,0.67,1.07,True,中,7.75,True,<1万,5-8年
哪吒汽车 哪吒V 2021款 长续航娱乐版,2.57,2.52,2.55,2.95,True,优,4.33,True,1-3万,3-5年
日产 骐达 2008款 1.6 自动 智能型,1.3,1.38,1.21,1.55,True,中,14.0,True,1-3万,>10年
比亚迪 e2 2020款 升级版 高续航版 尊贵型,3.36,3.09,2.41,2.9,False,差,3.67,True,3-5万,3-5年
大众 速腾 2006款 1.6 自动 时尚型,0.42,0.39,0.23,0.63,True,优,17.67,True,<1万,>10年
丰田 卡罗拉 2016款 1.6 无级 GL-i 炫酷版,2.3,3.17,2.86,3.46,False,中,9.67,True,1-3万,8-10年
别克 凯越 2008款 1.6 手动 导航版,0.22,0.32,0.12,0.52,True,中,15.0,True,<1万,>10年
日产 奇骏 2017款 2.0 自动 舒适版前驱,4.84,5.24,4.16,4.95,True,差,7.42,True,3-5万,5-8年
丰田 RAV4荣放 2020款 2.0L 自动 CVT两驱都市版,6.9,8.78,8.06,9.46,False,中,4.58,True,5-10万,3-5年
福特 锐界 2015款 2.0T 自动 GTDi豪锐型四驱,4.76,4.63,4.2,5.04,True,中,9.83,True,3-5万,8-10年
比亚迪 F3 2020款 1.5 手动 超值型,1.78,1.13,0.98,1.28,False,中,4.33,True,1-3万,3-5年
大众 高尔夫 2018款 1.4T 自动 230TSI豪华型,3.43,4.86,4.41,5.29,False,中,7.0,True,3-5万,5-8年
现代 瑞纳三厢 2017款 1.4L 手动 焕新版 国VI,2.02,1.69,1.65,2.05,True,优,5.75,True,1-3万,5-8年
五菱汽车 宏光 2018款 1.5 手动 S舒适型L2B,1.7,1.84,1.62,2.06,True,中,5.75,True,1-3万,5-8年
宝马 3系 2013款 2.0T 自动 320i运动设计套装,4.82,4.01,3.63,4.37,False,中,11.58,True,3-5万,>10年
日产 轩逸经典 2018款 1.6 无级 XE+ 豪华版,3.03,3.19,2.88,3.48,True,中,6.75,True,3-5万,5-8年
别克 GL8 2014款 2.4 自动 经典版,2.55,2.99,2.33,2.87,True,差,10.17,True,1-3万,>10年
丰田 雷凌双擎 2016款 1.8H 无级 GS 精英天窗版,2.83,3.21,2.51,3.02,True,差,8.42,True,1-3万,8-10年
福特 福克斯-三厢 2021款 1.5T 自动 EcoBoost 180 锋潮型,6.01,5.42,5.68,6.18,True,优,4.42,True,5-10万,3-5年
比亚迪 海鸥 2024款 荣耀版 305km 活力版,4.55,4.18,4.39,4.79,True,优,0.83,True,3-5万,0-3年
丰田 汉兰达 2018款 2.0T 自动 尊贵版7座四驱,15.82,13.17,12.2,14.11,False,中,4.25,True,10-20万,3-5年
起亚 智跑 2014款 2.0 手自一体 四驱 GLS,1.46,1.84,1.62,2.06,False,中,11.08,True,1-3万,>10年
大众 朗逸 2015款 1.6 手动 舒适版,1.4,2.02,1.82,2.22,False,中,9.92,True,1-3万,8-10年
别克 威朗 2018款 1.5 手自一体 15S 领先型,2.9,2.77,2.49,3.03,True,中,7.17,True,1-3万,5-8年
荣威 RX5 2016款 1.5T 自动 20T互联网智享版前驱,1.2,1.78,1.57,1.99,False,中,8.92,True,1-3万,8-10年
大众 POLO两厢 2016款 1.6 自动 舒适型,2.48,2.62,2.03,2.51,True,差,8.17,True,1-3万,8-10年
宝骏 310W 2017款 1.2 手动 超值型,0.7,0.85,0.65,1.05,True,中,8.17,True,<1万,8-10年
吉利汽车 帝豪GL 2018款 1.4T 自动 精英智联型,1.77,1.72,1.51,1.93,True,中,7.67,True,1-3万,5-8年
比亚迪 海鸥 2024款 荣耀版 405KM 飞翔版,4.6,4.02,4.21,4.6,True,优,1.0,True,3-5万,0-3年
东风风光 风光580 2017款 1.5T 自动 智尚型,1.82,1.55,1.36,1.74,False,中,7.17,True,1-3万,5-8年
大众 速腾 2014款 1.6 自动 舒适型,2.24,2.09,1.88,2.29,True,中,12.08,True,1-3万,>10年
风神 AX7 2016款 2.0 手自一体 智逸型,0.75,1.06,0.91,1.21,False,中,9.0,True,<1万,8-10年
本田 CR-V 2019款 1.5T 无级 240TURBO 两驱舒适版,8.84,8.4,7.7,9.06,True,中,4.92,True,5-10万,3-5年
本田 凌派 2013款 1.8 自动 舒适版,1.86,2.09,1.88,2.3,False,中,11.33,True,1-3万,>10年
铃木 雨燕 2009款 1.3 手动 超值版,0.2,0.49,0.22,0.62,False,差,14.42,True,<1万,>10年
大众 朗逸三厢 2013款 1.4T 手动 舒适版,1.01,1.21,1.06,1.36,False,中,13.0,True,1-3万,>10年
五菱汽车 宏光 2014款 1.5 手动 S标准型7座,0.79,1.13,0.98,1.28,False,中,8.58,True,<1万,8-10年
大众 速腾 2012款 1.6 自动 舒适型,1.39,1.47,1.29,1.65,True,中,12.92,True,1-3万,>10年
宝骏 510 2017款 1.5 手动 豪华型,0.88,1.38,1.21,1.55,False,中,7.58,True,<1万,5-8年
别克 GL8 2020款 2.0T 自动 陆上公务舱 652T豪华型,8.0,12.28,11.35,13.17,False,中,5.0,True,5-10万,3-5年
大众 凌渡 2015款 1.4TSI 双离合 280TSI 豪华版,2.51,3.42,3.09,3.74,False,中,9.83,True,1-3万,8-10年
大众 朗逸三厢 2023款 新锐 1.5L 自动 新逸版,4.72,5.48,4.99,5.96,False,中,2.08,True,3-5万,0-3年
